datei,typ,vertrag,vendor,warengruppe,pflicht,id,finding,cID,PO
auftragsbestaetigungen/AB_4508053157_00010.pdf,auftragsbestaetigung,,,,"['2.143,89 €', '4508053157']",,,4508053157_00010,4508053157
auftragsbestaetigungen/AB_4508053159_00020.pdf,auftragsbestaetigung,,,,"['2.238,24 €', '4508053159']",,,4508053159_00020,4508053159
auftragsbestaetigungen/AB_4508053160_00010.pdf,auftragsbestaetigung,,,,"['2.239,19 €', '4508053160']",,,4508053160_00010,4508053160
auftragsbestaetigungen/AB_4508053161_00010.pdf,auftragsbestaetigung,,,,"['2.149,78 €', '4508053161']",,,4508053161_00010,4508053161
auftragsbestaetigungen/AB_4508053162_00010.pdf,auftragsbestaetigung,,,,"['2.185,92 €', '4508053162']",,,4508053162_00010,4508053162
auftragsbestaetigungen/AB_4508053538_00010.pdf,auftragsbestaetigung,,,,"['2.998,30 €', '4508053538']",,,4508053538_00010,4508053538
auftragsbestaetigungen/AB_4508053539_00010.pdf,auftragsbestaetigung,,,,"['2.376,90 €', '4508053539']",,,4508053539_00010,4508053539
auftragsbestaetigungen/AB_4508053540_00010.pdf,auftragsbestaetigung,,,,"['2.191,00 €', '4508053540']",,,4508053540_00010,4508053540
auftragsbestaetigungen/AB_4508053541_00010.pdf,auftragsbestaetigung,,,,"['2.847,50 €', '4508053541']",,,4508053541_00010,4508053541
auftragsbestaetigungen/AB_4508053542_00010.pdf,auftragsbestaetigung,,,,"['3.090,60 €', '4508053542']",,,4508053542_00010,4508053542
auftragsbestaetigungen/AB_4508053543_00010.pdf,auftragsbestaetigung,,,,"['3.319,40 €', '4508053543']",,,4508053543_00010,4508053543
auftragsbestaetigungen/AB_4508053544_00010.pdf,auftragsbestaetigung,,,,"['2.194,90 €', '4508053544']",,,4508053544_00010,4508053544
auftragsbestaetigungen/AB_4508053545_00010.pdf,auftragsbestaetigung,,,,"['2.158,50 €', '4508053545']",,,4508053545_00010,4508053545
auftragsbestaetigungen/AB_4508053546_00010.pdf,auftragsbestaetigung,,,,"['2.601,80 €', '4508053546']",,,4508053546_00010,4508053546
auftragsbestaetigungen/AB_4508053548_00010.pdf,auftragsbestaetigung,,,,"['2.998,30 €', '4508053548']",,,4508053548_00010,4508053548
auftragsbestaetigungen/AB_4508053549_00010.pdf,auftragsbestaetigung,,,,"['2.454,90 €', '4508053549']",,,4508053549_00010,4508053549
auftragsbestaetigungen/AB_4508053551_00010.pdf,auftragsbestaetigung,,,,"['2.347,00 €', '4508053551']",,,4508053551_00010,4508053551
auftragsbestaetigungen/AB_4508057119_00010.pdf,auftragsbestaetigung,,,,"['1.319,93 €', '4508057119']",,,4508057119_00010,4508057119
auftragsbestaetigungen/AB_4508057120_00010.pdf,auftragsbestaetigung,,,,"['1.191,39 €', '4508057120']",,,4508057120_00010,4508057120
auftragsbestaetigungen/AB_4508057121_00010.pdf,auftragsbestaetigung,,,,"['2.170,13 €', '4508057121']",,,4508057121_00010,4508057121
auftragsbestaetigungen/AB_4508057409_00010.pdf,auftragsbestaetigung,,,,"['3.086,70 €', '4508057409']",,,4508057409_00010,4508057409
auftragsbestaetigungen/AB_4508057410_00010.pdf,auftragsbestaetigung,,,,"['3.359,70 €', '4508057410']",,,4508057410_00010,4508057410
auftragsbestaetigungen/AB_4508057411_00010.pdf,auftragsbestaetigung,,,,"['3.116,60 €', '4508057411']",,,4508057411_00010,4508057411
auftragsbestaetigungen/AB_4508057413_00010.pdf,auftragsbestaetigung,,,,"['2.283,30 €', '4508057413']",,,4508057413_00010,4508057413
auftragsbestaetigungen/AB_4508057415_00010.pdf,auftragsbestaetigung,,,,"['2.123,40 €', '4508057415']",,,4508057415_00010,4508057415
auftragsbestaetigungen/AB_4508057416_00010.pdf,auftragsbestaetigung,,,,"['3.052,90 €', '4508057416']",,,4508057416_00010,4508057416
auftragsbestaetigungen/AB_4508057417_00010.pdf,auftragsbestaetigung,,,,"['2.971,00 €', '4508057417']",,,4508057417_00010,4508057417
auftragsbestaetigungen/AB_4508057419_00010.pdf,auftragsbestaetigung,,,,"['2.101,30 €', '4508057419']",,,4508057419_00010,4508057419
auftragsbestaetigungen/AB_4508057420_00010.pdf,auftragsbestaetigung,,,,"['2.300,20 €', '4508057420']",,,4508057420_00010,4508057420
auftragsbestaetigungen/AB_4508057421_00010.pdf,auftragsbestaetigung,,,,"['2.877,40 €', '4508057421']",,,4508057421_00010,4508057421
auftragsbestaetigungen/AB_4508057422_00010.pdf,auftragsbestaetigung,,,,"['2.976,20 €', '4508057422']",,,4508057422_00010,4508057422
auftragsbestaetigungen/AB_4508057704_00010.pdf,auftragsbestaetigung,,,,"['2.345,05 €', '4508057704']",,,4508057704_00010,4508057704
auftragsbestaetigungen/AB_4508057705_00010.pdf,auftragsbestaetigung,,,,"['1.919,98 €', '4508057705']",,,4508057705_00010,4508057705
auftragsbestaetigungen/AB_4508057706_00010.pdf,auftragsbestaetigung,,,,"['2.119,81 €', '4508057706']",,,4508057706_00010,4508057706
freigabeprotokolle/FP_4507011578.pdf,freigabeprotokoll,,,,"['4507011578', '191.612,00 €']",,,,4507011578
freigabeprotokolle/FP_4507016709.pdf,freigabeprotokoll,,,,"['4507016709', '218.986,00 €']",,,,4507016709
freigabeprotokolle/FP_4507031085.pdf,freigabeprotokoll,,,,"['4507031085', '206.875,00 €']",,,,4507031085
freigabeprotokolle/FP_4507037679.pdf,freigabeprotokoll,,,,"['4507037679', '45.663,00 €']",,,,4507037679
freigabeprotokolle/FP_4507040893.pdf,freigabeprotokoll,,,,"['4507040893', '43.310,00 €']",,,,4507040893
freigabeprotokolle/FP_4507040894.pdf,freigabeprotokoll,,,,"['4507040894', '43.029,00 €']",,,,4507040894
freigabeprotokolle/FP_4507075965.pdf,freigabeprotokoll,,,,"['4507075965', '189.273,00 €']",,,,4507075965
freigabeprotokolle/FP_4507075966.pdf,freigabeprotokoll,,,,"['4507075966', '140.108,00 €']",,,,4507075966
freigabeprotokolle/FP_4507075967.pdf,freigabeprotokoll,,,,"['4507075967', '457.693,00 €']",,,,4507075967
freigabeprotokolle/FP_4507075968.pdf,freigabeprotokoll,,,,"['4507075968', '68.305,00 €']",,,,4507075968
freigabeprotokolle/FP_4507075969.pdf,freigabeprotokoll,,,,"['4507075969', '3.002,00 €']",,,,4507075969
freigabeprotokolle/FP_4507075970.pdf,freigabeprotokoll,,,,"['4507075970', '524.022,00 €']",,,,4507075970
freigabeprotokolle/FP_4507075971.pdf,freigabeprotokoll,,,,"['4507075971', '44.850,00 €']",,,,4507075971
freigabeprotokolle/FP_4507075973.pdf,freigabeprotokoll,,,,"['4507075973', '86.507,00 €']",,,,4507075973
freigabeprotokolle/FP_4507075975.pdf,freigabeprotokoll,,,,"['4507075975', '2.628,00 €']",,,,4507075975
freigabeprotokolle/FP_4507075989.pdf,freigabeprotokoll,,,,"['4507075989', '25.323,00 €']",,,,4507075989
freigabeprotokolle/FP_4507076022.pdf,freigabeprotokoll,,,,"['4507076022', '127.309,00 €']",,,,4507076022
freigabeprotokolle/FP_4507076026.pdf,freigabeprotokoll,,,,"['4507076026', '43.687,00 €']",,,,4507076026
freigabeprotokolle/FP_4507076028.pdf,freigabeprotokoll,,,,"['4507076028', '8.973,00 €']",,,,4507076028
freigabeprotokolle/FP_4507076029.pdf,freigabeprotokoll,,,,"['4507076029', '440.353,00 €']",,,,4507076029
freigabeprotokolle/FP_4507076030.pdf,freigabeprotokoll,,,,"['4507076030', '609,00 €']",,,,4507076030
freigabeprotokolle/FP_4507076129.pdf,freigabeprotokoll,,,,"['4507076129', '144.556,00 €']",,,,4507076129
freigabeprotokolle/FP_4507076136.pdf,freigabeprotokoll,,,,"['4507076136', '5.704,00 €']",,,,4507076136
freigabeprotokolle/FP_4507076137.pdf,freigabeprotokoll,,,,"['4507076137', '25.226,00 €']",,,,4507076137
freigabeprotokolle/FP_4507076138.pdf,freigabeprotokoll,,,,"['4507076138', '15.962,00 €']",,,,4507076138
freigabeprotokolle/FP_4507076139.pdf,freigabeprotokoll,,,,"['4507076139', '175.995,00 €']",,,,4507076139
freigabeprotokolle/FP_4507076140.pdf,freigabeprotokoll,,,,"['4507076140', '1.773,00 €']",,,,4507076140
freigabeprotokolle/FP_4507076141.pdf,freigabeprotokoll,,,,"['4507076141', '35.120,00 €']",,,,4507076141
freigabeprotokolle/FP_4507076142.pdf,freigabeprotokoll,,,,"['4507076142', '30.667,00 €']",,,,4507076142
freigabeprotokolle/FP_4507076143.pdf,freigabeprotokoll,,,,"['4507076143', '36.580,00 €']",,,,4507076143
freigabeprotokolle/FP_4507076144.pdf,freigabeprotokoll,,,,"['4507076144', '2.392,00 €']",,,,4507076144
freigabeprotokolle/FP_4507076145.pdf,freigabeprotokoll,,,,"['4507076145', '494.174,00 €']",,,,4507076145
freigabeprotokolle/FP_4507076146.pdf,freigabeprotokoll,,,,"['4507076146', '989,00 €']",,,,4507076146
freigabeprotokolle/FP_4507076147.pdf,freigabeprotokoll,,,,"['4507076147', '23.255,00 €']",,,,4507076147
freigabeprotokolle/FP_4507076149.pdf,freigabeprotokoll,,,,"['4507076149', '31.135,00 €']",,,,4507076149
freigabeprotokolle/FP_4507076150.pdf,freigabeprotokoll,,,,"['4507076150', '127.264,00 €']",,,,4507076150
freigabeprotokolle/FP_4507076151.pdf,freigabeprotokoll,,,,"['4507076151', '20.656,00 €']",,,,4507076151
freigabeprotokolle/FP_4507076152.pdf,freigabeprotokoll,,,,"['4507076152', '2.073,00 €']",,,,4507076152
freigabeprotokolle/FP_4507076153.pdf,freigabeprotokoll,,,,"['4507076153', '23.574,00 €']",,,,4507076153
freigabeprotokolle/FP_4507076154.pdf,freigabeprotokoll,,,,"['4507076154', '1.222,00 €']",,,,4507076154
freigabeprotokolle/FP_4508042320.pdf,freigabeprotokoll,,,,"['4508042320', '43.134,00 €']",,,,4508042320
freigabeprotokolle/FP_4508043969.pdf,freigabeprotokoll,,,,"['4508043969', '43.064,00 €']",,,,4508043969
freigabeprotokolle/FP_4508043996.pdf,freigabeprotokoll,,,,"['4508043996', '288.625,00 €']",,,,4508043996
freigabeprotokolle/FP_4508044991.pdf,freigabeprotokoll,,,,"['4508044991', '45.663,00 €']",,,,4508044991
freigabeprotokolle/FP_4508050319.pdf,freigabeprotokoll,,,,"['4508050319', '40.500,00 €']",,,,4508050319
freigabeprotokolle/FP_4508050327.pdf,freigabeprotokoll,,,,"['4508050327', '42.959,00 €']",,,,4508050327
freigabeprotokolle/FP_4508053451.pdf,freigabeprotokoll,,,,"['4508053451', '45.663,00 €']",,,,4508053451
freigabeprotokolle/FP_4508076155.pdf,freigabeprotokoll,,,,"['4508076155', '52.405,00 €']",,,,4508076155
freigabeprotokolle/FP_4508076157.pdf,freigabeprotokoll,,,,"['4508076157', '264.212,00 €']",,,,4508076157
freigabeprotokolle/FP_4508076158.pdf,freigabeprotokoll,,,,"['4508076158', '1.158,00 €']",,,,4508076158
freigabeprotokolle/FP_4508076159.pdf,freigabeprotokoll,,,,"['4508076159', '51.515,00 €']",,,,4508076159
freigabeprotokolle/FP_4508076160.pdf,freigabeprotokoll,,,,"['4508076160', '49.596,00 €']",,,,4508076160
freigabeprotokolle/FP_4508076161.pdf,freigabeprotokoll,,,,"['4508076161', '13.710,00 €']",,,,4508076161
freigabeprotokolle/FP_4508076163.pdf,freigabeprotokoll,,,,"['4508076163', '5.293,00 €']",,,,4508076163
freigabeprotokolle/FP_4508076164.pdf,freigabeprotokoll,,,,"['4508076164', '11.169,00 €']",,,,4508076164
freigabeprotokolle/FP_4508076165.pdf,freigabeprotokoll,,,,"['4508076165', '13.696,00 €']",,,,4508076165
freigabeprotokolle/FP_4508076166.pdf,freigabeprotokoll,,,,"['4508076166', '10.535,00 €']",,,,4508076166
freigabeprotokolle/FP_4508076167.pdf,freigabeprotokoll,,,,"['4508076167', '12.181,00 €']",,,,4508076167
freigabeprotokolle/FP_4508076168.pdf,freigabeprotokoll,,,,"['4508076168', '43.142,00 €']",,,,4508076168
freigabeprotokolle/FP_4508076169.pdf,freigabeprotokoll,,,,"['4508076169', '34.009,00 €']",,,,4508076169
jahresgespraeche/JG_RV-2018-01_Aurinbond.md,jahresgespraech,RV-2018-01,vendorID_0159,,"['RV-2018-01', '90']",,,,
jahresgespraeche/JG_RV-2018-02_Ardennsolvent.md,jahresgespraech,RV-2018-02,vendorID_0183,,"['RV-2018-02', '90']",,,,
jahresgespraeche/JG_RV-2018-03_Vitrumbond.md,jahresgespraech,RV-2018-03,vendorID_0262,,"['RV-2018-03', '90']",,,,
jahresgespraeche/JG_RV-2018-04_Kepleracryl.md,jahresgespraech,RV-2018-04,vendorID_0184,,"['RV-2018-04', '90']",,,,
jahresgespraeche/JG_RV-2018-05_Kepleracryl.md,jahresgespraech,RV-2018-05,vendorID_0166,,"['RV-2018-05', '90']",,,,
jahresgespraeche/JG_RV-2018-06_Vitrumchem.md,jahresgespraech,RV-2018-06,vendorID_0963,,"['RV-2018-06', '90']",,,,
jahresgespraeche/JG_RV-2018-07_Keplervinyl.md,jahresgespraech,RV-2018-07,vendorID_0479,,"['RV-2018-07', '90']",,,,
jahresgespraeche/JG_RV-2018-08_Ardennpigment.md,jahresgespraech,RV-2018-08,vendorID_0939,,"['RV-2018-08', '90']",,,,
jahresgespraeche/JG_RV-2018-09_Sellachem.md,jahresgespraech,RV-2018-09,vendorID_1100,,"['RV-2018-09', '90']",,,,
jahresgespraeche/JG_RV-2018-10_Lyraplast.md,jahresgespraech,RV-2018-10,vendorID_0818,,"['RV-2018-10', '90']",,,,
jahresgespraeche/JG_RV-2018-11_Kymenchem.md,jahresgespraech,RV-2018-11,vendorID_0390,,"['RV-2018-11', '90']",,,,
jahresgespraeche/JG_RV-2018-12_Alpenmer.md,jahresgespraech,RV-2018-12,vendorID_0558,,"['RV-2018-12', '90']",,,,
jahresgespraeche/JG_RV-2018-13_Alpenpolymer.md,jahresgespraech,RV-2018-13,vendorID_0237,,"['RV-2018-13', '45']",,,,
