"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"3624952397825","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000384","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000384_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:19:00.000"
"3603477561345","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000379","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000379_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:19:00.000"
"3607772528641","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000380","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000380_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:19:00.000"
"3629247365121","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000385","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000385_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:20:00.000"
"3633542332417","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000386","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000386_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:20:00.000"
"3642132267009","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000388","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000388_00010","true","user_064","user_064","Change Quantity","40800.0","03-01-2018 17:20:00.000"
"9646496546816","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507000918","Purchase order","vendorID_0146","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507000918_00010","true","user_059","user_059","Create Purchase Order Item","0.0","04-01-2018 10:36:00.000"
"9650791514112","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000919","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000919_00010","true","user_091","user_091","Create Purchase Order Item","40446.0","04-01-2018 10:37:00.000"
"9655086481408","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000920","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000920_00010","true","user_091","user_091","Create Purchase Order Item","40446.0","04-01-2018 10:40:00.000"
"9693741187072","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000925","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000925_00010","true","user_091","user_091","Create Purchase Order Item","43817.0","04-01-2018 10:42:00.000"
"9766755631104","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000933","Purchase order","vendorID_0267","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0260","false","00020","4507000933_00020","true","user_068","user_068","Create Purchase Order Item","20434.0","04-01-2018 10:47:00.000"
"9762460663808","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000933","Purchase order","vendorID_0267","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0260","false","00010","4507000933_00010","true","user_068","user_068","Create Purchase Order Item","10217.0","04-01-2018 10:47:00.000"
"9852654977024","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507000937","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507000937_00010","true","user_091","user_091","Create Purchase Order Item","37169.0","04-01-2018 10:52:00.000"
"4642859646977","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507000482","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00060","4507000482_00060","true","user_038","user_038","Delete Purchase Order Item","860.0","04-01-2018 10:56:00.000"
"9878424780800","Additives","companyID_0000","Standard PO","Plasticizers","4507000940","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00030","4507000940_00030","true","user_095","user_095","Create Purchase Order Item","1286.0","04-01-2018 10:58:00.000"
"9882719748096","Additives","companyID_0000","Standard PO","Surfactants","4507000941","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507000941_00010","true","user_095","user_095","Create Purchase Order Item","1155.0","04-01-2018 10:58:00.000"
"9887014715392","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000941","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00020","4507000941_00020","true","user_095","user_095","Create Purchase Order Item","18394.0","04-01-2018 10:58:00.000"
"9865539878912","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000939","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000939_00010","true","user_095","user_095","Create Purchase Order Item","21060.0","04-01-2018 10:58:00.000"
"9869834846208","Additives","companyID_0000","Standard PO","Surfactants","4507000940","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507000940_00010","true","user_095","user_095","Create Purchase Order Item","595.0","04-01-2018 10:58:00.000"
"9874129813504","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507000940","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00020","4507000940_00020","true","user_095","user_095","Create Purchase Order Item","22239.0","04-01-2018 10:58:00.000"
"4664334483456","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507000482","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00110","4507000482_00110","true","user_038","user_038","Create Purchase Order Item","883.0","04-01-2018 10:59:00.000"
"9865539878913","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507000939","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507000939_00010","true","user_029","user_029","Receive Order Confirmation","21060.0","04-01-2018 11:03:00.000"
"6687264079872","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507000683","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00040","4507000683_00040","true","user_142","user_142","Create Purchase Order Item","48771.0","04-01-2018 11:17:00.000"
"6682969112576","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507000683","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00030","4507000683_00030","true","user_142","user_142","Create Purchase Order Item","28235.0","04-01-2018 11:17:00.000"
"6678674145281","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507000683","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00020","4507000683_00020","true","user_142","user_142","Change Quantity","7700.0","04-01-2018 11:17:00.000"
"6674379177986","Additives","companyID_0000","Standard PO","Rheology & Thixotropic Agents","4507000683","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00010","4507000683_00010","true","user_142","user_142","Change Quantity","9010.0","04-01-2018 11:17:00.000"
"10033043603456","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507000965","Purchase order","vendorID_0248","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0243","false","00010","4507000965_00010","true","user_121","user_121","Create Purchase Order Item","30678.0","04-01-2018 11:45:00.000"
"1076718236336130","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00020","4507075965_00020","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:07:00.000"
"1076713941368834","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00010","4507075965_00010","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:07:00.000"
"1076748301107200","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00090","4507075965_00090","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:25:00.000"
"1076739711172608","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00070","4507075965_00070","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:25:00.000"
"1076744006139904","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00080","4507075965_00080","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:25:00.000"
"1076735416205312","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00060","4507075965_00060","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:25:00.000"
"1076782660845568","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00170","4507075965_00170","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:25:00.000"
"1076752596074496","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00100","4507075965_00100","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:25:00.000"
"1076731121238016","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00050","4507075965_00050","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:25:00.000"
"1076756891041792","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00110","4507075965_00110","false","user_602","user_602","Create Purchase Order Item","15349.0","04-01-2018 12:25:00.000"
"1076726826270720","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00040","4507075965_00040","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:25:00.000"
"1076761186009088","Real Estate","companyID_0000","Framework order","Real estate brokers or agents","4507075965","Purchase order","vendorID_1687","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1611","false","00120","4507075965_00120","false","user_602","user_602","Create Purchase Order Item","265.0","04-01-2018 12:25:00.000"
